DATE,TWD,GBP,LKR,DKK,CAD,JPY,MYR,SEK,SGD,HKD,AUD,CHF,KRW,CNY,VEF,NZD,THB,EUR,NOK,INR,MXN,BRL,ZAR
2010-09-01,31.99,1.5472,112.7,5.8102,1.0497,84.48,3.13,7.2696,1.3468,7.7738,0.9093,1.0149,1184.0,6.8102,4.2893,0.7128,31.16,1.2813,6.1755,46.74,13.04,1.7406,7.2905
2010-09-02,31.96,1.5393,112.55,5.8041,1.052,84.15,3.1265,7.2552,1.3457,7.7702,0.9104,1.0118,1178.0,6.807,4.2893,0.7152,31.15,1.2824,6.1456,46.65,13.055,1.7339,7.2279
2010-09-03,31.87,1.5452,112.65,5.7774,1.0411,84.45,3.1138,7.2318,1.3437,7.7714,0.9155,1.0174,1173.0,6.8014,4.2893,0.721,31.16,1.2885,6.1226,46.58,12.945,1.7238,7.1825
2010-09-07,31.94,1.5315,112.57,5.8506,1.0426,83.75,3.1238,7.3134,1.3477,7.7679,0.9143,1.0114,1177.0,6.7906,4.2893,0.7217,31.16,1.2723,6.2053,46.82,13.0599,1.728,7.2565
2010-09-08,31.9,1.5513,112.65,5.8482,1.0359,83.85,3.1058,7.2749,1.343,7.7692,0.9185,1.0106,1171.5,6.794,4.2893,0.7233,31.01,1.2727,6.1911,46.5,13.0135,1.723,7.2403
2010-09-09,31.84,1.5448,112.4,5.859,1.0323,83.83,3.1058,7.272,1.341,7.7691,0.9248,1.0149,1166.75,6.782,4.2893,0.7266,30.79,1.2708,6.1886,46.3,13.0127,1.7256,7.19
2010-09-10,31.82,1.5387,112.4,5.8482,1.0357,84.13,3.1018,7.2326,1.34,7.766,0.9258,1.0175,1164.85,6.769,4.2893,0.7278,30.76,1.2731,6.1759,46.28,12.9605,1.7183,7.1875
2010-09-13,31.68,1.5466,112.4,5.7763,1.0277,83.53,3.1,7.1346,1.3362,7.7666,0.9359,1.0079,1159.0,6.7595,4.2893,0.7337,30.72,1.289,6.104,46.26,12.8635,1.7165,7.1334
2010-09-14,31.72,1.5559,112.4,5.7204,1.0219,83.05,3.0988,7.0469,1.3326,7.7657,0.9436,0.9938,1159.5,6.743,4.2893,0.7375,30.74,1.3014,6.0244,46.15,12.8177,1.7037,7.0422
2010-09-15,31.72,1.5641,112.45,5.7249,1.0281,85.63,3.116,7.0826,1.3379,7.7667,0.9397,1.0032,1158.0,6.738,4.2893,0.733,30.84,1.3008,6.0902,46.23,12.7772,1.7176,7.083
2010-09-16,31.66,1.5612,112.28,5.6938,1.0274,85.72,3.116,7.0527,1.3373,7.7668,0.9351,1.0143,1161.0,6.725,4.2893,0.7227,30.78,1.3079,6.0975,46.14,12.8531,1.7198,7.1626
2010-09-17,31.65,1.5635,112.4,5.7078,1.0331,85.77,3.101,7.0629,1.3363,7.7646,0.9378,1.0092,1160.0,6.723,4.2893,0.7263,30.73,1.3046,6.0954,45.88,12.8075,1.7145,7.1301
2010-09-20,31.63,1.5564,112.35,5.6958,1.028,85.74,3.1015,6.9909,1.3331,7.7634,0.9479,1.005,1160.5,6.7135,4.2893,0.7298,30.72,1.3074,6.0453,45.65,12.771,1.7158,7.118
2010-09-21,31.58,1.5551,112.36,5.6706,1.0314,85.36,3.1,6.9669,1.3315,7.7617,0.9475,1.0038,1160.0,6.7059,4.2893,0.7282,30.8,1.3136,6.0279,45.59,12.7638,1.7276,7.1208
2010-09-22,31.52,1.5649,112.36,5.5652,1.0325,84.37,3.09,6.8608,1.3258,7.7581,0.9536,0.9865,1150.0,6.7035,4.2893,0.7354,30.62,1.3385,5.9048,45.56,12.696,1.7226,7.0236
2010-09-23,31.54,1.5723,112.35,5.583,1.0307,84.32,3.093,6.8868,1.3262,7.7591,0.9538,0.9843,1150.65,6.7046,4.2893,0.732,30.68,1.3344,5.9325,45.56,12.6413,1.7187,7.028
2010-09-24,31.34,1.5829,112.15,5.5285,1.0262,84.24,3.092,6.82,1.3226,7.7561,0.9584,0.9828,1154.2,6.7035,4.2893,0.734,30.65,1.3476,5.8865,45.1,12.5485,1.7119,7.0045
2010-09-27,31.35,1.5851,111.75,5.5272,1.026,84.17,3.09,6.838,1.3217,7.7579,0.9622,0.9831,1146.0,6.6911,4.2893,0.735,30.55,1.3475,5.9018,44.94,12.5176,1.7089,7.0042
2010-09-28,31.41,1.5808,111.75,5.4862,1.0305,83.82,3.0915,6.7649,1.318,7.7578,0.9673,0.9756,1145.5,6.6904,4.2893,0.7387,30.54,1.3583,5.8563,45.04,12.4926,1.7071,6.9754
2010-09-29,31.15,1.5812,111.74,5.4643,1.03,83.61,3.084,6.7144,1.315,7.7574,0.9714,0.9752,1139.0,6.6869,4.2893,0.7382,30.44,1.3638,5.8378,44.8,12.4885,1.7039,6.9572
2010-09-30,31.19,1.5731,111.7,5.4791,1.0293,83.53,3.086,6.7626,1.3162,7.7599,0.964,0.9808,1140.1,6.6905,4.2893,0.7329,30.32,1.3601,5.8952,44.56,12.627,1.696,6.9509
2010-10-01,31.3,1.5829,111.75,5.4182,1.0214,83.3,3.085,6.7117,1.3117,7.7573,0.971,0.9761,1130.25,6.6895,4.2893,0.7423,30.15,1.3754,5.8379,44.41,12.5433,1.681,6.932
2010-10-04,31.24,1.5849,111.7,5.4449,1.0235,83.33,3.09,6.7725,1.3143,7.7579,0.9666,0.9723,1122.25,6.6912,4.2893,0.7413,30.11,1.3688,5.8743,44.55,12.6081,1.6887,7.021
2010-10-05,31.06,1.5915,111.58,5.3867,1.0169,83.17,3.095,6.7018,1.3098,7.7558,0.9699,0.9663,1129.85,6.6906,4.2893,0.7486,30.09,1.3834,5.8178,44.46,12.5141,1.6733,6.8857
2010-10-06,30.86,1.5903,111.7,5.3516,1.0073,82.8,3.093,6.6991,1.3072,7.7552,0.9781,0.9604,1117.4,6.6893,4.2893,0.7546,29.9,1.3924,5.7744,44.25,12.48,1.6721,6.845
2010-10-07,30.74,1.593,111.68,5.3542,1.0167,82.35,3.089,6.6572,1.3075,7.7527,0.9815,0.9667,1114.0,6.6903,4.2893,0.7496,29.93,1.3921,5.8135,44.21,12.5452,1.6798,6.89
2010-10-08,30.84,1.5951,111.65,5.3552,1.0138,81.86,3.113,6.673,1.3055,7.7567,0.9866,0.9609,1120.7,6.671,4.2893,0.7545,29.95,1.3923,5.8199,44.39,12.4671,1.6748,6.8415
2010-10-12,30.98,1.5799,111.6,5.3852,1.0111,81.74,3.107,6.696,1.306,7.7586,0.9848,0.9593,1130.15,6.6733,4.2893,0.7536,29.94,1.3846,5.8764,44.55,12.4285,1.6697,6.871
2010-10-13,30.84,1.5843,111.7,5.3399,1.0028,81.81,3.0915,6.6343,1.3027,7.7599,0.9922,0.9588,1119.0,6.6634,4.2893,0.7625,29.83,1.3964,5.799,44.35,12.3705,1.6574,6.81
2010-10-14,30.66,1.5992,111.7,5.2997,1.0036,81.44,3.082,6.558,1.2972,7.7578,0.9943,0.953,1110.4,6.6505,4.2893,0.7584,29.79,1.4066,5.7426,44.05,12.4156,1.6633,6.79
2010-10-15,30.66,1.6027,111.75,5.3268,1.0108,81.32,3.082,6.6209,1.2961,7.7573,0.9883,0.9562,1109.6,6.6397,4.2893,0.7558,29.79,1.3998,5.7939,44.15,12.415,1.6576,6.8125
2010-10-18,30.75,1.5907,111.67,5.3353,1.0145,81.16,3.0955,6.6383,1.2985,7.7569,0.9917,0.9558,1115.0,6.644,4.2893,0.7571,29.85,1.3978,5.8244,44.26,12.4205,1.6632,6.866
2010-10-19,30.89,1.5739,111.8,5.3935,1.0298,81.6,3.107,6.749,1.3075,7.7595,0.9758,0.9702,1126.7,6.6444,4.2893,0.7493,29.96,1.3827,5.8981,44.3,12.4625,1.6914,6.937
2010-10-20,30.83,1.5857,111.67,5.3451,1.0245,81.14,3.12,6.6679,1.3028,7.7626,0.9848,0.9615,1124.9,6.6518,4.2893,0.7536,29.88,1.3949,5.8326,44.25,12.4025,1.6749,6.9192
2010-10-21,30.74,1.5753,111.7,5.3376,1.0232,81.16,3.1045,6.6498,1.299,7.7638,0.9838,0.9642,1128.4,6.6502,4.2893,0.7501,29.81,1.3973,5.8266,44.25,12.3885,1.693,6.916
2010-10-22,30.83,1.5677,111.64,5.364,1.0262,81.48,3.113,6.6408,1.2994,7.7648,0.9784,0.9792,1125.6,6.6583,4.2893,0.7451,29.92,1.3904,5.8173,44.52,12.4021,1.6948,6.9526
2010-10-25,30.42,1.5748,111.65,5.3324,1.0197,80.61,3.092,6.5734,1.292,7.7578,0.9933,0.9711,1115.6,6.6579,4.2893,0.7538,29.82,1.3986,5.7794,44.39,12.3278,1.7078,6.92
2010-10-26,30.65,1.5871,111.67,5.3756,1.022,81.28,3.095,6.7083,1.2974,7.7583,0.9863,0.9824,1122.0,6.6625,4.2893,0.7498,29.88,1.3873,5.8529,44.54,12.382,1.7053,6.9271
2010-10-27,30.74,1.5782,111.53,5.4077,1.0321,81.55,3.106,6.7647,1.306,7.7587,0.9699,0.9893,1130.0,6.6805,4.2893,0.7436,29.97,1.3788,5.9003,44.4,12.465,1.7164,7.072
2010-10-28,30.63,1.5945,111.6,5.3547,1.0194,80.99,3.108,6.7193,1.296,7.7561,0.9787,0.9834,1123.0,6.6867,4.2893,0.7548,29.92,1.3929,5.8842,44.36,12.4061,1.7119,6.99
2010-10-29,30.6,1.602,111.6,5.3671,1.0187,80.48,3.11,6.7048,1.2945,7.7515,0.9798,0.985,1124.0,6.6707,4.2893,0.7625,29.92,1.3894,5.8785,44.44,12.3415,1.6982,6.9755
2010-11-01,30.5,1.605,111.65,5.3688,1.0133,80.66,3.09,6.6923,1.2916,7.7515,0.9878,0.9935,1116.73,6.6892,4.2893,0.7676,29.85,1.3888,5.8667,44.36,12.3417,1.7042,7.005
2010-11-02,30.45,1.601,111.65,5.3156,1.0098,80.8,3.0875,6.6421,1.2872,7.751,0.999,0.9782,1111.0,6.6775,4.2893,0.7717,29.79,1.4026,5.848,44.0,12.301,1.7033,6.915
2010-11-03,30.42,1.608,111.65,5.3195,1.009,81.41,3.084,6.6479,1.2887,7.7504,0.9967,0.9793,1109.8,6.6758,4.2893,0.7753,29.76,1.4014,5.8507,44.38,12.2962,1.6985,6.909
2010-11-04,30.17,1.6282,111.55,5.2405,1.0022,80.61,3.082,6.5145,1.2824,7.7501,1.0143,0.9629,1106.53,6.6609,4.2893,0.7946,29.67,1.4224,5.7307,44.08,12.2371,1.679,6.811
2010-11-05,30.19,1.6211,111.4,5.3094,1.0012,81.35,3.082,6.5991,1.2862,7.7506,1.0138,0.958,1107.7,6.655,4.2893,0.7944,29.61,1.4033,5.7645,43.9,12.2121,1.6831,6.793
2010-11-08,30.18,1.615,111.48,5.3514,1.0021,81.14,3.091,6.6954,1.2869,7.7506,1.0134,0.9642,1114.0,6.6791,4.2893,0.7902,29.58,1.3927,5.804,44.29,12.246,1.6974,6.85
2010-11-09,30.14,1.605,111.58,5.3759,1.0013,81.15,3.095,6.6931,1.2855,7.7508,1.012,0.9646,1111.4,6.6424,4.2893,0.7867,29.49,1.3865,5.8116,44.25,12.2155,1.6987,6.8354
2010-11-10,30.12,1.6071,111.62,5.4277,1.0016,82.53,3.087,6.754,1.2885,7.7505,1.0025,0.9739,1109.6,6.6335,4.2893,0.7811,29.58,1.3728,5.8828,44.28,12.256,1.709,6.896
2010-11-12,30.22,1.6172,111.6,5.4407,1.0079,82.44,3.109,6.8407,1.2934,7.7511,0.9906,0.9758,1127.2,6.6368,4.2893,0.7766,29.79,1.37,5.9462,44.78,12.2678,1.72,6.907
2010-11-15,30.19,1.6064,111.68,5.4744,1.0064,82.9,3.137,6.8656,1.3009,7.7523,0.9904,0.9837,1134.7,6.6418,4.2893,0.777,29.89,1.3615,5.9815,45.11,12.2862,1.7216,6.9525
2010-11-16,30.25,1.5881,111.68,5.5149,1.0231,83.41,3.129,6.9486,1.3046,7.7543,0.9755,0.9924,1129.8,6.6378,4.2893,0.7674,29.9,1.3517,6.0589,45.51,12.445,1.7378,7.05
2010-11-17,30.44,1.5941,111.45,5.4989,1.0205,83.15,3.129,6.9169,1.3017,7.7559,0.9821,0.9895,1143.75,6.6415,4.2893,0.772,30.01,1.3555,6.0149,45.09,12.3633,1.7227,7.0204
2010-11-18,30.27,1.601,111.65,5.4744,1.0172,83.64,3.118,6.8791,1.2963,7.7527,0.989,0.9969,1129.9,6.633,4.2893,0.7773,29.95,1.3618,5.9963,45.14,12.2951,1.7137,7.0028
2010-11-19,30.27,1.5961,111.65,5.4604,1.0206,83.49,3.113,6.8709,1.298,7.7536,0.9846,0.9979,1131.15,6.6398,4.2893,0.7771,29.96,1.3654,5.99,45.25,12.3,1.7204,7.0165
2010-11-22,30.15,1.5932,111.35,5.4774,1.0187,83.46,3.1,6.8924,1.2981,7.754,0.9867,0.9917,1126.0,6.6414,4.2893,0.7721,29.92,1.3612,6.0154,45.48,12.3001,1.7223,6.9952
2010-11-23,30.51,1.5824,111.3,5.5686,1.024,82.86,3.127,6.9856,1.3129,7.7588,0.973,0.9951,1162.0,6.6433,4.2893,0.7618,30.03,1.3388,6.107,45.56,12.473,1.7378,7.0976
2010-11-24,30.44,1.5774,111.2,5.5796,1.011,83.38,3.135,6.942,1.3085,7.7593,0.9822,0.9945,1146.0,6.6529,4.2893,0.7625,29.99,1.335,6.0787,45.72,12.4016,1.723,7.068
2010-11-26,30.46,1.5616,111.42,5.6274,1.0188,84.08,3.1525,6.9969,1.3194,7.7634,0.964,1.0016,1153.95,6.6675,4.2893,0.7505,30.26,1.3243,6.1563,45.82,12.494,1.7268,7.121
2010-11-29,30.52,1.5557,111.4,5.6917,1.0227,84.34,3.15,7.013,1.3223,7.7656,0.9594,1.0012,1164.05,6.66,4.2893,0.7447,30.18,1.3092,6.1988,45.8,12.5668,1.7282,7.1671
2010-11-30,30.47,1.5578,111.35,5.7171,1.0266,83.56,3.165,7.0125,1.3202,7.7649,0.9607,0.9985,1157.2,6.667,4.2893,0.7445,30.17,1.3036,6.1871,45.83,12.454,1.7146,7.0855
2010-12-01,30.37,1.5603,111.14,5.6679,1.016,84.0,3.15,6.9666,1.309,7.7665,0.9675,0.9997,1149.0,6.663,4.2893,0.7497,30.04,1.3149,6.1362,45.29,12.3735,1.703,7.01
2010-12-02,30.34,1.561,111.22,5.6329,1.0045,83.53,3.151,6.9024,1.3062,7.7659,0.9774,0.9901,1148.0,6.6609,4.2893,0.7561,30.01,1.3228,6.0776,45.09,12.3471,1.7015,6.8865
2010-12-03,30.22,1.5723,111.23,5.5753,1.0059,82.73,3.146,6.8257,1.303,7.7616,0.9877,0.9764,1136.5,6.6628,4.289,0.7625,30.03,1.3367,5.9936,44.9,12.3549,1.6859,6.8537
2010-12-06,30.14,1.568,111.15,5.6122,1.0056,82.7,3.143,6.86,1.3055,7.7612,0.9883,0.9848,1136.7,6.6483,4.2893,0.7601,30.01,1.3275,6.0156,44.89,12.387,1.6848,6.887
2010-12-07,30.08,1.5802,111.1,5.5938,1.0093,83.04,3.143,6.8604,1.3035,7.763,0.9894,0.9828,1130.0,6.6455,4.2893,0.7615,29.98,1.3323,5.9751,44.7,12.4255,1.6809,6.88
2010-12-08,30.16,1.5792,110.85,5.6302,1.01,84.16,3.1445,6.8921,1.3147,7.768,0.978,0.9879,1142.5,6.6616,4.2893,0.7482,30.1,1.3242,6.0289,45.0,12.4362,1.6901,6.9321
2010-12-09,30.16,1.5733,110.83,5.6455,1.0098,83.85,3.14,6.9052,1.312,7.7731,0.9823,0.9846,1140.0,6.6549,4.2893,0.7467,30.06,1.3206,6.0446,45.13,12.4725,1.7064,6.8855
2010-12-10,30.17,1.5809,110.9,5.6277,1.0091,83.87,3.131,6.8905,1.3083,7.7737,0.9856,0.9796,1143.0,6.655,4.2893,0.7486,30.04,1.3242,5.9929,45.1,12.4542,1.7183,6.8401
2010-12-13,30.01,1.5882,110.84,5.567,1.0046,83.57,3.138,6.8393,1.3043,7.778,0.9942,0.9668,1144.9,6.6652,4.2893,0.7552,30.03,1.3389,5.9232,45.18,12.3855,1.7054,6.842
2010-12-14,29.89,1.5795,110.71,5.564,1.0039,83.52,3.127,6.801,1.3012,7.7727,0.9998,0.961,1139.0,6.6563,4.2893,0.7534,29.99,1.3395,5.889,45.01,12.3633,1.6945,6.8251
2010-12-15,29.87,1.5613,110.85,5.5989,1.0033,84.04,3.136,6.8143,1.3126,7.7757,0.9917,0.9619,1154.95,6.6541,4.2893,0.7441,30.05,1.3306,5.9385,45.38,12.3965,1.6979,6.826
2010-12-16,29.85,1.5612,111.0,5.6399,1.0056,84.23,3.135,6.8305,1.3163,7.7771,0.9866,0.966,1155.0,6.6635,4.2893,0.7368,30.13,1.3206,5.9665,45.54,12.4496,1.7048,6.838
2010-12-17,29.9,1.548,111.05,5.6623,1.0125,84.15,3.132,6.844,1.3164,7.7768,0.9854,0.9707,1155.05,6.6545,4.2893,0.736,30.13,1.3155,5.9998,45.16,12.4286,1.7134,6.8625
2010-12-20,29.92,1.5521,111.15,5.6759,1.0176,83.72,3.1435,6.8473,1.3165,7.7756,0.9933,0.9638,1154.1,6.6745,4.2893,0.7423,30.15,1.3124,5.9847,45.4,12.4115,1.7081,6.8425
2010-12-21,29.85,1.5462,111.2,5.6733,1.0173,83.76,3.133,6.8278,1.3125,7.7735,0.9972,0.9585,1155.15,6.658,4.2893,0.7438,30.14,1.3131,5.973,45.19,12.371,1.697,6.81
2010-12-22,29.82,1.539,111.18,5.6921,1.0143,83.56,3.13,6.8648,1.3068,7.7789,1.0003,0.9503,1153.9,6.645,4.2893,0.7424,30.14,1.3089,5.9988,45.05,12.3311,1.6958,6.79
2010-12-23,29.82,1.54,110.89,5.6889,1.0095,82.97,3.115,6.8529,1.3046,7.7778,1.0051,0.962,1151.9,6.645,4.2893,0.7489,30.14,1.3101,5.9803,45.06,12.3353,1.6938,6.7401
2010-12-27,29.48,1.5382,111.15,5.6678,1.0086,82.91,3.0935,6.8315,1.3005,7.7833,1.0026,0.9626,1148.9,6.6306,4.2893,0.7479,30.16,1.3146,5.9578,45.26,12.3661,1.6897,6.737
2010-12-28,29.46,1.5361,110.9,5.6796,1.0006,82.21,3.093,6.863,1.2967,7.7803,1.0112,0.9516,1143.0,6.6247,4.2893,0.7554,30.16,1.3122,5.9555,45.0,12.3623,1.6898,6.69
2010-12-29,29.28,1.5463,110.93,5.6546,1.0004,81.9,3.088,6.8247,1.2942,7.7821,1.0153,0.9496,1143.0,6.62,4.2893,0.7654,30.15,1.3183,5.9271,44.97,12.36,1.681,6.649
2010-12-30,29.14,1.5392,110.9,5.6183,1.0009,81.67,3.082,6.7571,1.2885,7.781,1.0122,0.9369,1130.6,6.6,4.2893,0.7687,30.16,1.3269,5.8904,44.8,12.3825,1.6631,6.67
2011-01-03,29.08,1.549,110.9,5.5724,0.9903,81.56,3.0635,6.6916,1.2842,7.7683,1.02,0.9329,1124.3,6.5895,4.2893,0.7764,30.05,1.3371,5.8244,44.59,12.2535,1.6452,6.611
2011-01-04,29.17,1.5586,110.8,5.6013,0.9985,81.96,3.0635,6.7284,1.2874,7.7694,1.0044,0.9478,1124.2,6.6065,4.2893,0.7672,30.08,1.3306,5.8691,44.9,12.2545,1.6687,6.6922
2011-01-05,29.17,1.5497,110.8,5.6582,0.9946,83.22,3.066,6.7653,1.2911,7.7704,1.0003,0.9644,1127.3,6.585,4.2893,0.7618,30.2,1.3171,5.9028,45.35,12.1964,1.6694,6.7185
2011-01-06,29.26,1.549,110.78,5.7193,0.9953,83.15,3.07,6.858,1.2949,7.7735,0.9959,0.963,1121.0,6.626,4.2893,0.7589,30.24,1.3027,5.9555,45.15,12.2361,1.688,6.785
2011-01-07,29.36,1.556,110.8,5.7555,0.9932,83.04,3.068,6.8977,1.2945,7.7714,0.9954,0.965,1120.2,6.6276,4.2893,0.7582,30.32,1.2944,5.9688,45.35,12.244,1.685,6.805
2011-01-10,29.26,1.5583,110.75,5.754,0.9923,82.78,3.078,6.8793,1.2986,7.7774,0.9936,0.9686,1128.1,6.6364,4.2893,0.7631,30.63,1.2945,5.9766,45.36,12.24,1.6921,6.8336
2011-01-11,29.13,1.5628,110.6,5.7389,0.9901,83.36,3.07,6.8374,1.2938,7.7759,0.9873,0.9755,1124.0,6.6185,4.2893,0.7601,30.51,1.2978,5.9497,45.08,12.1765,1.6899,6.873
2011-01-12,29.18,1.5716,110.7,5.7011,0.9864,83.29,3.0608,6.7707,1.2892,7.7737,0.9934,0.9717,1111.6,6.6037,4.2893,0.7598,30.37,1.3066,5.9159,45.02,12.0589,1.6761,6.8305
2011-01-13,28.98,1.587,110.72,5.5743,0.9866,82.72,3.053,6.6903,1.2842,7.7738,1.0003,0.9624,1111.2,6.6044,4.2893,0.77,30.37,1.3364,5.8466,45.02,12.0887,1.6666,6.804
2011-01-14,29.02,1.5874,110.72,5.5894,0.9902,82.99,3.058,6.6924,1.2886,7.7741,0.9886,0.9657,1114.55,6.5876,4.2893,0.768,30.49,1.3328,5.8647,45.41,12.0582,1.6819,6.9391
2011-01-18,29.02,1.6,110.78,5.5605,0.9912,82.66,3.056,6.6582,1.2824,7.7773,0.998,0.9633,1111.0,6.5828,4.2893,0.7705,30.46,1.3399,5.8356,45.32,12.0451,1.6725,6.915
2011-01-19,29.02,1.5991,110.78,5.5214,0.9938,82.03,3.051,6.603,1.2815,7.7775,1.003,0.9585,1113.2,6.5823,4.2893,0.772,30.46,1.3495,5.812,45.5,12.0681,1.6704,6.9701
2011-01-20,29.24,1.5875,110.9,5.5428,1.0001,83.02,3.051,6.6683,1.2887,7.7858,0.9868,0.9656,1124.1,6.5852,4.2893,0.7562,30.62,1.3443,5.8775,45.77,12.0798,1.6735,7.0776
2011-01-21,29.08,1.5997,111.0,5.4881,0.9943,82.63,3.06,6.6026,1.283,7.7891,0.9892,0.959,1118.0,6.5831,4.2893,0.758,30.69,1.3581,5.8129,45.58,12.057,1.6705,7.05
2011-01-24,29.05,1.5995,110.82,5.4573,0.9933,82.44,3.054,6.5745,1.2806,7.7978,1.0001,0.9488,1118.0,6.5809,4.2893,0.7643,30.89,1.3653,5.7811,45.51,12.0422,1.6695,7.0165
2011-01-25,29.02,1.5818,110.85,5.4628,0.9984,82.35,3.051,6.5468,1.2819,7.7922,0.991,0.9451,1121.6,6.5824,4.2893,0.764,30.94,1.3644,5.7694,45.7,12.0855,1.67,7.075
2011-01-26,29.06,1.5886,110.75,5.4444,0.9954,82.27,3.05,6.4711,1.2793,7.7859,0.9948,0.9436,1116.0,6.5814,4.2983,0.7663,30.8,1.3688,5.7554,45.46,12.039,1.6682,7.0951
2011-01-27,29.03,1.5905,111.05,5.444,0.994,83.03,3.0515,6.4493,1.2791,7.7876,0.9907,0.9464,1114.3,6.5814,4.2893,0.7718,30.92,1.3688,5.7992,45.68,12.0415,1.6746,7.0387
2011-01-28,29.05,1.5838,111.05,5.4767,0.9989,82.03,3.054,6.5284,1.2841,7.7927,0.9926,0.9429,1115.6,6.5819,4.2893,0.7724,31.01,1.3607,5.8295,45.83,12.14,1.6845,7.171
2011-01-31,29.03,1.6042,110.85,5.435,1.002,81.97,3.06,6.4318,1.2794,7.7926,0.9976,0.9402,1119.1,6.6017,4.2893,0.7735,30.86,1.3715,5.7759,45.92,12.1541,1.6739,7.1776
2011-02-01,29.02,1.6124,110.75,5.4045,0.9921,81.48,3.06,6.3879,1.2712,7.7913,1.0122,0.9388,1113.6,6.5937,4.2893,0.78,30.87,1.3793,5.7199,45.65,12.0053,1.662,7.1433
2011-02-02,29.02,1.6167,110.9,5.4104,0.9883,81.82,3.042,6.4451,1.272,7.7862,1.0062,0.9406,1113.6,6.556,4.2893,0.7794,30.86,1.3779,5.7371,45.55,12.028,1.6641,7.1715
2011-02-03,29.03,1.6159,110.8,5.4594,0.9901,81.48,3.042,6.4713,1.2741,7.7859,1.0143,0.9435,1113.6,6.556,4.2893,0.7737,30.9,1.3654,5.7343,45.66,12.04,1.6676,7.288
2011-02-04,29.03,1.6089,110.7,5.4869,0.9899,81.99,3.042,6.4873,1.2746,7.7863,1.0139,0.9557,1113.6,6.556,4.2893,0.7688,30.8,1.3584,5.7586,45.6,11.9977,1.6745,7.257
2011-02-07,29.03,1.6111,110.75,5.4989,0.9885,82.4,3.036,6.4737,1.2742,7.7841,1.0139,0.9569,1103.6,6.56,4.2893,0.7706,30.7,1.3557,5.7838,45.35,11.97,1.678,7.2485
2011-02-08,28.9,1.6091,110.92,5.4466,0.9905,81.92,3.032,6.4011,1.2716,7.7823,1.0176,0.957,1100.9,6.552,4.2893,0.7775,30.68,1.3687,5.7381,45.15,11.9816,1.6679,7.1639
2011-02-09,28.78,1.6089,110.9,5.4469,0.9946,82.47,3.037,6.4362,1.2736,7.7848,1.0095,0.9611,1107.4,6.5914,4.2893,0.7712,30.71,1.3688,5.771,45.36,12.0568,1.6621,7.2288
2011-02-10,28.93,1.6132,110.98,5.4677,0.9955,83.11,3.044,6.4583,1.2768,7.7899,1.0061,0.9659,1120.9,6.5864,4.2893,0.7678,30.79,1.3637,5.8176,45.64,12.0757,1.667,7.2565
2011-02-11,29.17,1.5986,111.0,5.5152,0.99,83.52,3.051,6.4907,1.2829,7.7945,1.0001,0.9755,1126.3,6.5917,4.2893,0.7592,30.77,1.352,5.866,45.6,12.0673,1.6655,7.3075
2011-02-14,29.35,1.6023,110.75,5.534,0.9883,83.32,3.052,6.5005,1.2821,7.7952,1.0024,0.9708,1125.9,6.5965,4.2893,0.7568,30.72,1.3474,5.8404,45.44,12.0446,1.6665,7.3085
2011-02-15,29.43,1.6128,110.75,5.5252,0.9885,83.79,3.052,6.4828,1.28,7.7941,0.9989,0.9677,1121.3,6.5884,4.2893,0.7517,30.69,1.3494,5.8287,45.41,12.1299,1.668,7.305
2011-02-16,29.43,1.6063,110.75,5.5042,0.9853,83.73,3.043,6.4234,1.2796,7.7898,0.9984,0.9616,1115.3,6.5884,4.2893,0.7526,30.6,1.3547,5.7558,45.4,12.0875,1.6724,7.2435
2011-02-17,29.42,1.6172,110.75,5.477,0.9839,83.25,3.044,6.41,1.2757,7.7872,1.0116,0.9508,1114.5,6.585,4.2893,0.7596,30.59,1.3612,5.707,45.25,12.0441,1.6605,7.186
2011-02-18,29.4,1.6245,110.85,5.4518,0.9827,83.22,3.033,6.3946,1.2736,7.7844,1.0144,0.9483,1111.0,6.5731,4.2893,0.7634,30.55,1.3673,5.6727,45.1,12.0085,1.6645,7.12
2011-02-22,29.53,1.6129,110.9,5.4558,0.986,82.94,3.041,6.4301,1.2791,7.7925,0.9992,0.9393,1125.35,6.5795,4.2893,0.749,30.6,1.3661,5.6769,45.15,12.0983,1.666,7.14
2011-02-23,29.57,1.6221,110.65,5.4187,0.9922,82.39,3.046,6.3941,1.2772,7.7945,1.0001,0.932,1125.2,6.5741,4.2893,0.7453,30.59,1.3758,5.6274,45.06,12.1824,1.6737,7.1265
2011-02-24,29.76,1.6106,110.74,5.4048,0.9842,81.67,3.064,6.3889,1.2756,7.7957,1.0088,0.9252,1130.55,6.572,4.2893,0.7476,30.6,1.3794,5.6006,45.4,12.1762,1.6617,7.068
2011-02-25,29.74,1.6078,110.75,5.4192,0.9808,81.76,3.051,6.4289,1.2727,7.7933,1.0155,0.9282,1125.0,6.5749,4.2893,0.7514,30.62,1.3757,5.6568,45.26,12.1261,1.6597,6.9876
2011-02-28,29.74,1.6247,110.75,5.4054,0.9737,81.94,3.049,6.3442,1.272,7.7883,1.0174,0.9305,1123.7,6.5713,4.2893,0.7522,30.57,1.3793,5.6138,45.18,12.113,1.6598,6.9538
2011-03-01,29.54,1.6309,110.7,5.3973,0.9742,81.86,3.033,6.3122,1.2707,7.7887,1.0159,0.9284,1123.5,6.57,4.2893,0.7508,30.52,1.3813,5.5778,44.82,12.0882,1.66,6.9396
