Date,CHRIS/ICE_BPB1,CHRIS/MX_SXH1,CHRIS/MGEX_IW1,CHRIS/ICE_P1,CHRIS/ICE_IW1,CHRIS/ICE_DW1,CHRIS/CME_RB31,CHRIS/MGEX_IC1,CHRIS/MGEX_IP1,CHRIS/MGEX_IS1,CHRIS/MX_CGZ1,CHRIS/CME_LB1,CHRIS/CME_IBV1,CHRIS/ICE_ZJ1,CHRIS/CME_NG31,CHRIS/ICE_AR1,CHRIS/CME_EH1,CHRIS/ICE_KRU1,CHRIS/ICE_SS1,CHRIS/MGEX_IH1,CHRIS/MX_SXM1,CHRIS/CME_NG41,CHRIS/CME_CI1,CHRIS/MX_SXA1,CHRIS/MX_LGB1,CHRIS/MX_SXB1,CHRIS/MX_SCF1,CHRIS/CME_RB21,CHRIS/MX_SXY1,CHRIS/ICE_Y1,CHRIS/ICE_MP1,CHRIS/ICE_NT1,CHRIS/CME_HG11,CHRIS/ICE_ZR1,CHRIS/ICE_SF1,CHRIS/CME_RR1,CHRIS/CME_DA1,CHRIS/CME_ED31,CHRIS/ICE_WA1
2014-04-22,5.0,0.0,0.0,,6.0,,0.0,0.0,0.0,0.0,0.0,462.0,20.0,,0.0,,198.0,,,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,1.0,,12.0,557.0,28.0,31.0,
2014-04-23,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,280.0,4.0,,1.0,,256.0,,,0.0,209.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,15.0,,55.0,216.0,248.0,66.0,
2014-04-24,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,250.0,1.0,,0.0,,450.0,,,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,0.0,,190.0,434.0,41.0,270.0,
2014-04-25,1.0,0.0,0.0,529.0,4.0,,0.0,0.0,0.0,0.0,0.0,270.0,2.0,,1.0,,137.0,,,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,2.0,,2.0,,88.0,320.0,13.0,0.0,
2014-04-28,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,175.0,2.0,,1.0,,241.0,,,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,,,547.0,42.0,11.0,
2014-04-29,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,336.0,5.0,,2.0,,156.0,,,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,59.0,,,406.0,12.0,1.0,
2014-04-30,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,199.0,7.0,,66.0,,97.0,,,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,15.0,,60.0,88.0,352.0,58.0,
2014-05-01,,0.0,0.0,274.0,,,0.0,0.0,0.0,0.0,1.0,169.0,0.0,,2.0,,128.0,,6.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,24.0,,5.0,77.0,415.0,143.0,
2014-05-02,,0.0,0.0,561.0,,,0.0,0.0,0.0,0.0,0.0,404.0,19.0,,1.0,,150.0,,,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,6.0,,33.0,,22.0,38.0,199.0,41.0,
2014-05-05,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,131.0,2.0,,20.0,,286.0,,,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,,,0.0,95.0,9.0,
2014-05-06,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,135.0,1.0,,3.0,,460.0,,,0.0,342.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,20.0,,,125.0,,,0.0,205.0,0.0,
2014-05-07,,0.0,0.0,,,,0.0,0.0,0.0,0.0,204.0,148.0,5.0,,0.0,,319.0,,,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,,124.0,,5.0,20.0,565.0,2.0,
2014-05-08,,0.0,0.0,606.0,,,0.0,0.0,0.0,0.0,100.0,81.0,2.0,,1.0,,344.0,2.0,,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,4.0,,134.0,,80.0,2.0,339.0,3.0,
2014-05-09,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,270.0,32.0,1.0,,0.0,,138.0,,,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,105.0,,130.0,2.0,165.0,4.0,
2014-05-12,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,79.0,40.0,,7.0,,179.0,,,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,112.0,,1.0,0.0,53.0,1.0,
2014-05-13,,0.0,0.0,,,,0.0,0.0,0.0,0.0,50.0,104.0,0.0,,9.0,,189.0,,,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,99.0,,,1.0,304.0,2.0,
2014-05-14,,0.0,0.0,,,,0.0,0.0,0.0,0.0,155.0,54.0,0.0,,0.0,,530.0,,,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,305.0,,10.0,194.0,145.0,55.0,
2014-05-15,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,481.0,0.0,,3.0,,217.0,,,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,152.0,,,352.0,260.0,19.0,
2014-05-16,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,581.0,0.0,,0.0,,334.0,,,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,30.0,,,274.0,116.0,12.0,
2014-05-19,,,0.0,,,,0.0,0.0,0.0,0.0,,212.0,6.0,,1.0,,110.0,,,0.0,,1.0,0.0,,,,,0.0,,,8.0,,79.0,,23.0,212.0,82.0,7.0,
2014-05-20,,0.0,0.0,,,,0.0,0.0,0.0,0.0,55.0,435.0,8.0,,140.0,,219.0,,,0.0,238.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,,,84.0,,55.0,164.0,86.0,12.0,
2014-05-21,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,338.0,2.0,,8.0,,272.0,,,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,164.0,,103.0,458.0,116.0,56.0,
2014-05-22,,0.0,0.0,156.0,,,0.0,0.0,0.0,0.0,50.0,535.0,0.0,,0.0,,149.0,,,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,134.0,,59.0,231.0,280.0,2.0,
2014-05-23,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,301.0,0.0,,7.0,,157.0,,,0.0,171.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,,140.0,2.0,5.0,186.0,93.0,0.0,
2014-05-26,,0.0,,,,,,,,,1.0,,,,,,,,,,164.0,,,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,
2014-05-27,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,334.0,0.0,,0.0,,215.0,,,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,79.0,,3.0,826.0,126.0,6.0,
2014-05-28,,0.0,0.0,,,,0.0,0.0,0.0,0.0,836.0,487.0,0.0,,1.0,,265.0,,,0.0,351.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,15.0,,156.0,,16.0,821.0,58.0,0.0,
2014-05-29,,0.0,0.0,,,,0.0,0.0,0.0,0.0,660.0,751.0,0.0,,5.0,,305.0,,,0.0,586.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,6.0,,1.0,,34.0,693.0,204.0,6.0,
2014-05-30,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1361.0,6.0,,1.0,,39.0,,,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,0.0,,69.0,632.0,35.0,5.0,
2014-06-02,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,878.0,11.0,,1.0,,76.0,,,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,2.0,,55.0,899.0,9.0,10.0,
2014-06-03,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,288.0,3.0,,0.0,,53.0,,,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,,159.0,831.0,47.0,7.0,
2014-06-04,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,347.0,0.0,,0.0,,692.0,,,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,3.0,102.0,1446.0,444.0,21.0,
2014-06-05,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,439.0,4.0,,0.0,,236.0,,,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,5.0,,17.0,569.0,321.0,0.0,
2014-06-06,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,245.0,7.0,,0.0,,367.0,,,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,,27.0,370.0,140.0,0.0,
2014-06-09,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,515.0,0.0,,0.0,,285.0,,,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2005.0,0.0,,19.0,548.0,62.0,0.0,
2014-06-10,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,574.0,0.0,,1.0,,230.0,,,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,11.0,600.0,83.0,5.0,
2014-06-11,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,560.0,3.0,6.0,10.0,,444.0,,,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,67.0,1.0,501.0,145.0,0.0,
2014-06-12,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,509.0,0.0,,0.0,,270.0,,,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,1.0,8.0,10.0,595.0,72.0,4.0,
2014-06-16,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,518.0,0.0,,0.0,,209.0,,,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,2.0,854.0,27.0,42.0,
2014-06-17,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,430.0,7.0,,1.0,,205.0,,,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,45.0,463.0,104.0,0.0,
2014-06-18,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,284.0,17.0,,25.0,,418.0,,,0.0,105.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,,2.0,699.0,168.0,25.0,
2014-06-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,341.0,0.0,,21.0,,397.0,,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,,4.0,,43.0,419.0,105.0,0.0,
2014-06-20,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,50.0,488.0,2.0,,2.0,,398.0,,,0.0,384.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,,1.0,,37.0,279.0,82.0,0.0,
2014-06-23,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,283.0,1.0,,2.0,,272.0,,,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,,2.0,293.0,85.0,0.0,
2014-06-24,,0.0,0.0,,,,0.0,0.0,0.0,0.0,50.0,265.0,1.0,,204.0,,170.0,,,0.0,143.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,385.0,73.0,11.0,
2014-06-25,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,130.0,1.0,,31.0,,504.0,,,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,9.0,,2.0,187.0,87.0,8.0,
2014-06-26,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,192.0,3.0,,0.0,,317.0,,,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,,22.0,,2.0,829.0,30.0,0.0,
2014-06-27,1.0,0.0,0.0,,3.0,,0.0,0.0,0.0,0.0,0.0,116.0,1.0,,3.0,,131.0,,,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,179.0,,11.0,366.0,23.0,0.0,
2014-06-30,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,50.0,12.0,,0.0,,137.0,,,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,21.0,,54.0,93.0,1.0,0.0,
2014-07-01,,,0.0,,,,0.0,0.0,0.0,0.0,,50.0,3.0,,0.0,,57.0,,,0.0,,1.0,0.0,,,,,0.0,,,6.0,,148.0,,236.0,95.0,43.0,12.0,
2014-07-02,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,69.0,10.0,,0.0,,95.0,,,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,200.0,,2.0,7.0,279.0,235.0,
2014-07-03,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,89.0,5.0,,1.0,,92.0,,,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,,111.0,,42.0,10.0,66.0,55.0,
2014-07-04,,0.0,,,,,,,,,0.0,,,,,,,,,,104.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
2014-07-07,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,146.0,9.0,,1.0,,205.0,,,0.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.0,,129.0,18.0,108.0,0.0,
2014-07-08,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,184.0,5.0,,4.0,,592.0,,,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,42.0,,151.0,6.0,62.0,0.0,
2014-07-09,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,192.0,0.0,,2.0,,641.0,,,0.0,385.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60.0,,2.0,67.0,103.0,21.0,
2014-07-10,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,49.0,5.0,,3.0,,204.0,,,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,58.0,,,0.0,23.0,6.0,
2014-07-11,,0.0,0.0,,,,0.0,0.0,0.0,0.0,73.0,5.0,0.0,,0.0,,241.0,,,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,176.0,,23.0,15.0,47.0,0.0,
2014-07-14,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,67.0,10.0,,0.0,,170.0,,,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,165.0,,299.0,295.0,187.0,0.0,
2014-07-15,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,193.0,1.0,,1.0,,350.0,,,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,118.0,,10.0,498.0,70.0,15.0,
2014-07-16,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,330.0,2.0,,11.0,,263.0,,,0.0,364.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,53.0,,2.0,328.0,146.0,420.0,
2014-07-17,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,3.0,449.0,1.0,,3.0,,176.0,,,0.0,267.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,,122.0,210.0,112.0,0.0,
2014-07-18,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,255.0,6.0,,1.0,,146.0,,,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,39.0,,,123.0,122.0,0.0,
2014-07-21,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,238.0,18.0,,26.0,,207.0,,,0.0,105.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,623.0,,10.0,143.0,65.0,42.0,
2014-07-22,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,466.0,0.0,,25.0,,212.0,,,0.0,301.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,57.0,,2.0,278.0,22.0,12.0,
2014-07-23,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,148.0,0.0,,1.0,,171.0,,,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,622.0,,125.0,151.0,71.0,2.0,
2014-07-24,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,344.0,0.0,,0.0,,89.0,,,0.0,152.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,272.0,,1.0,72.0,240.0,28.0,
2014-07-25,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,184.0,52.0,,26.0,,128.0,,,0.0,309.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60.0,,25.0,287.0,23.0,42.0,
2014-07-28,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,,2.0,,190.0,,,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,217.0,,9.0,182.0,19.0,16.0,
2014-07-29,,0.0,0.0,,2.0,,0.0,0.0,0.0,0.0,0.0,251.0,0.0,18.0,25.0,,265.0,,,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,117.0,,8.0,250.0,46.0,0.0,
2014-07-30,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,669.0,6.0,,26.0,,147.0,,,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,,243.0,498.0,249.0,32.0,
2014-07-31,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,624.0,3.0,,0.0,,91.0,,,0.0,461.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,,50.0,613.0,260.0,6.0,
2014-08-01,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,685.0,0.0,,1.0,,11.0,,16.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,0.0,,,,3.0,,182.0,769.0,160.0,9.0,
2014-08-04,,,0.0,,,,0.0,0.0,0.0,0.0,,369.0,2.0,23.0,1.0,146.0,34.0,,9.0,0.0,,0.0,0.0,,,,,0.0,,,,2.0,0.0,207.0,110.0,377.0,284.0,0.0,
2014-08-05,15.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,403.0,2.0,2.0,2.0,21.0,152.0,,307.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,1005.0,126.0,0.0,
2014-08-06,,0.0,0.0,,,,0.0,0.0,0.0,0.0,162.0,473.0,0.0,13.0,0.0,15.0,263.0,,181.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,3.0,15.0,417.0,244.0,40.0,
2014-08-07,,0.0,0.0,555.0,,,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,4.0,0.0,,250.0,,,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,409.0,20.0,741.0,247.0,0.0,
2014-08-08,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.0,765.0,1.0,26.0,11.0,3.0,143.0,,200.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,54.0,57.0,340.0,116.0,0.0,
2014-08-11,15.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,405.0,1.0,,0.0,12.0,147.0,,12.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,144.0,,534.0,175.0,0.0,
2014-08-12,10.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,261.0,9.0,,2.0,,220.0,,,0.0,299.0,0.0,150.0,0.0,0.0,0.0,0.0,35.0,0.0,,,3.0,1.0,2.0,,544.0,171.0,0.0,
2014-08-13,,0.0,0.0,,,,0.0,0.0,0.0,0.0,50.0,285.0,89.0,,2.0,,352.0,,,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,3.0,3.0,321.0,1.0,355.0,65.0,2.0,
2014-08-14,3.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,304.0,0.0,,6.0,,191.0,,,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,4.0,0.0,810.0,267.0,902.0,245.0,20.0,
2014-08-15,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,432.0,0.0,85.0,2.0,,136.0,,,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,137.0,0.0,,,464.0,52.0,31.0,
2014-08-18,10.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,50.0,307.0,0.0,,30.0,,109.0,,,0.0,472.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,5.0,101.0,957.0,35.0,114.0,
2014-08-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,438.0,4.0,,0.0,,107.0,,,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,,,,0.0,186.0,1.0,751.0,124.0,0.0,
2014-08-20,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,326.0,1.0,,0.0,1.0,237.0,,,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,10.0,,25.0,44.0,2.0,674.0,173.0,23.0,
2014-08-21,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,299.0,0.0,,0.0,,272.0,,,0.0,287.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,1.0,552.0,485.0,88.0,
2014-08-22,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,389.0,0.0,292.0,0.0,,119.0,,,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,,60.0,1.0,0.0,216.0,,467.0,190.0,21.0,
2014-08-25,,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,26.0,323.0,1.0,,0.0,90.0,162.0,,18.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,1.0,1.0,63.0,,575.0,146.0,3.0,
2014-08-26,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,868.0,345.0,1.0,,0.0,,306.0,,,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,123.0,5.0,369.0,136.0,0.0,
2014-08-27,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,56.0,127.0,4.0,304.0,1.0,,175.0,,,0.0,217.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0,,9.0,1.0,180.0,515.0,58.0,0.0,
2014-08-28,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,154.0,6.0,139.0,269.0,,102.0,,,0.0,414.0,150.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,1.0,17.0,12.0,,302.0,7.0,3.0,
2014-08-29,,0.0,0.0,27.0,,,0.0,0.0,0.0,0.0,38.0,97.0,3.0,,251.0,,82.0,2.0,,0.0,471.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,242.0,151.0,242.0,5.0,103.0,3.0,70.0,
2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,
2014-09-02,,0.0,0.0,,,,0.0,0.0,0.0,0.0,124.0,164.0,28.0,,1.0,,24.0,,,0.0,209.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,,,1.0,120.0,2.0,78.0,28.0,6.0,0.0,
2014-09-03,,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.0,165.0,11.0,,250.0,140.0,48.0,,,0.0,355.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,240.0,,18.0,140.0,,75.0,17.0,18.0,
2014-09-04,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,291.0,18.0,,0.0,107.0,301.0,,,0.0,342.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,154.0,1.0,88.0,2.0,18.0,53.0,354.0,0.0,
2014-09-05,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,126.0,25.0,,254.0,40.0,153.0,,19.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,3.0,18.0,27.0,1.0,126.0,10.0,192.0,0.0,
2014-09-08,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,173.0,22.0,50.0,1.0,50.0,343.0,50.0,23.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,2.0,,199.0,196.0,50.0,32.0,149.0,1.0,
2014-09-09,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,95.0,9.0,9.0,100.0,,269.0,,,0.0,598.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,214.0,,417.0,38.0,144.0,80.0,211.0,1.0,
2014-09-10,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,138.0,21.0,,2.0,,409.0,,,0.0,259.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,,48.0,,404.0,124.0,1.0,84.0,134.0,0.0,
2014-09-11,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,47.0,14.0,,0.0,,531.0,,,0.0,333.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,328.0,8.0,135.0,15.0,165.0,0.0,
2014-09-12,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,106.0,22.0,1.0,2.0,,204.0,,,0.0,157.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,,394.0,7.0,61.0,338.0,10.0,480.0,80.0,76.0,
2014-09-15,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,413.0,9.0,,1.0,,157.0,,,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,363.0,2.0,94.0,408.0,3.0,315.0,228.0,16.0,
2014-09-16,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,356.0,40.0,,2.0,,198.0,,,0.0,234.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,544.0,,160.0,325.0,3.0,167.0,150.0,2.0,
2014-09-17,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,581.0,7.0,67.0,0.0,,399.0,,414.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,7.0,88.0,48.0,416.0,71.0,426.0,136.0,18.0,
